Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9679506,"SARS-CoV Infections",50,516,0.03416313559322034,0.9859800533133378,0.9859800533133378,49,329,0.023850949688270263,9606,Homo sapiens,"ITGB1;RB1;YWHAE;GSK3B;PATJ;KDM1A;RPN1;ZDHHC5;ARID4A;ATP1A1;IFIH1;RPS14;LARP1;POM121C;AKT3;RPS3;TRIM25;MAP3K7;MTA3;RPS10;BRD4;CAP1;RANBP2;SRPK2;CREBBP;PARP4;NUP133;ITGA4;PDPK1;RPS8;STAT2;RPS3A;MPP5;PARP14;HSPG2;NUP93;RPS26;TJP1;MAVS;IMPDH1;IMPDH2;FXYD1;CANX;NUP35;TAB3;PTPN6;NUP98","","R-HSA-9754644;R-HSA-9709852;R-HSA-9729437;R-HSA-9682712;R-HSA-9680408;R-HSA-9678749;R-HSA-9694337;R-HSA-909726;R-HSA-9755777;R-HSA-9694341;R-HSA-9689608;R-HSA-9697423;R-HSA-9694390;R-HSA-9729330;R-HSA-9699007;R-HSA-9729849;R-HSA-9683772;R-HSA-420661;R-HSA-9679787;R-HSA-9729454;R-HSA-9686061;R-HSA-9687724;R-HSA-9698988;R-HSA-9683664;R-HSA-9678935;R-HSA-9705681;R-HSA-9729500;R-HSA-9708889;R-HSA-190541;R-HSA-9716160;R-HSA-9694661;R-HSA-9756494;R-HSA-9694793;R-HSA-9768142;R-HSA-918224;R-HSA-918225;R-HSA-9694579;R-HSA-9760510;R-HSA-9729279;R-HSA-9754745;R-HSA-9679740;R-HSA-9684068;R-HSA-9755747;R-HSA-9729260;R-HSA-9755244;R-HSA-9755757;R-HSA-168184;R-HSA-9705320;R-HSA-198270"
R-HSA-9609646,"HCMV Infection",23,270,0.0178760593220339,0.9866687347621121,0.9866687347621121,21,31,0.0022473539219950702,9606,Homo sapiens,"ITGB1;RANBP2;DYNC1I2;DUT;NUP133;IRS1;H2AFX;ELK1;PML;NCOR2;NUP93;DYNC1LI1;TUBA1B;DYNC1LI2;HNRNPK;DBP;POM121C;NUP35;HIST1H2BG;NUP98","","R-HSA-9610867;R-HSA-9698928;R-HSA-9621073;R-HSA-9640368;R-HSA-9611158;R-HSA-9610388;R-HSA-9614810;R-HSA-9614811;R-HSA-9623096;R-HSA-9609689;R-HSA-9610942;R-HSA-9614367;R-HSA-9614816;R-HSA-9614369;R-HSA-9636128;R-HSA-9624033;R-HSA-9614343;R-HSA-9610954;R-HSA-9611147;R-HSA-9698926;R-HSA-9629004"
R-HSA-380994,"ATF4 activates genes in response to endoplasmic reticulum  stress",1,34,0.0022510593220338984,0.9875433330846061,0.9875433330846061,1,7,5.074670146440482E-4,9606,Homo sapiens,"PARN","","R-HSA-517731"
R-HSA-446203,"Asparagine N-linked glycosylation",39,421,0.02787341101694915,0.9881356791570562,0.9881356791570562,38,144,0.010439321444106133,9606,Homo sapiens,"DYNC1I2;DCTN2;SEL1L;USO1;GOSR1;RPN1;MIA2;MIA3;PCM1;TUBA1B;SCFD1;PPP6R3;PGM3;SPTAN1;SPTBN1;SEC31A;NSF;CAP1;SEC16B;COG5;COG4;SEC16A;GFPT2;GFPT1;GBF1;CSNK1D;ANK2;ANK3;ARFGAP3;ANK1;ARFGAP2;DYNC1LI1;DYNC1LI2;GAL;TMEM115;GOLGB1;CANX;MVD;KDELR3;SEC22B","","R-HSA-5694423;R-HSA-5694421;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-446209;R-HSA-6809006;R-HSA-6809003;R-HSA-5694427;R-HSA-5694425;R-HSA-6809015;R-HSA-6809014;R-HSA-548890;R-HSA-6809011;R-HSA-6809010;R-HSA-5694415;R-HSA-6807868;R-HSA-6807866;R-HSA-5694409;R-HSA-6807864;R-HSA-8867288;R-HSA-6807877;R-HSA-6807875;R-HSA-6807872;R-HSA-204008;R-HSA-535717;R-HSA-446185;R-HSA-5694439;R-HSA-5694436;R-HSA-191414;R-HSA-449715;R-HSA-5694435;R-HSA-5694433;R-HSA-5694446;R-HSA-4084999;R-HSA-901047;R-HSA-9638120;R-HSA-5694441"
R-HSA-991365,"Activation of GABAB receptors",2,50,0.0033103813559322032,0.9882356038783178,0.9882356038783178,8,8,5.799623024503408E-4,9606,Homo sapiens,"ADCY9;GNG12","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-392206;R-HSA-1013012;R-HSA-170686;R-HSA-170671"
R-HSA-977444,"GABA B receptor activation",2,50,0.0033103813559322032,0.9882356038783178,0.9882356038783178,8,9,6.524575902566333E-4,9606,Homo sapiens,"ADCY9;GNG12","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-392206;R-HSA-1013012;R-HSA-170686;R-HSA-170671"
R-HSA-71403,"Citric acid cycle (TCA cycle)",2,50,0.0033103813559322032,0.9882356038783178,0.9882356038783178,4,17,0.001232419892706974,9606,Homo sapiens,"MDH2;ACO1","","R-HSA-70979;R-HSA-71783;R-HSA-450975;R-HSA-70971"
R-HSA-112310,"Neurotransmitter release cycle",6,100,0.0066207627118644065,0.9886205963708056,0.9886205963708056,14,37,0.0026823256488328257,9606,Homo sapiens,"STXBP1;SLC1A2;CASK;APBA1;SYN2;SYN1","","R-HSA-888589;R-HSA-380901;R-HSA-380869;R-HSA-210404;R-HSA-5336443;R-HSA-380905;R-HSA-374922;R-HSA-372529;R-HSA-374899;R-HSA-210426;R-HSA-380574;R-HSA-372505;R-HSA-210430;R-HSA-917744"
R-HSA-1989781,"PPARA activates gene expression",13,175,0.011586334745762712,0.9888585813281118,0.9888585813281118,41,41,0.002972306800057996,9606,Homo sapiens,"HELZ2;NCOR2;ABCA1;NCOA1;MED1;TRAM1;CREBBP;THRAP3;FHL2;TNFRSF21","","R-HSA-1655826;R-HSA-1989778;R-HSA-1989779;R-HSA-560517;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-560473;R-HSA-1989775;R-HSA-1989772;R-HSA-1989773;R-HSA-1989770;R-HSA-1368065;R-HSA-1989771;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-1989760;R-HSA-1989761;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-1989752;R-HSA-1989753;R-HSA-1801587;R-HSA-1989750;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-1989747;R-HSA-1989745;R-HSA-1655848;R-HSA-1655850;R-HSA-1592238"
R-HSA-375280,"Amine ligand-binding receptors",2,51,0.0033765889830508476,0.989482557380603,0.989482557380603,2,22,0.001594896331738437,9606,Homo sapiens,"CHRM3;ADRA2A","","R-HSA-390663;R-HSA-390649"
R-HSA-9637690,"Response of Mtb to phagocytosis",2,51,0.0033765889830508476,0.989482557380603,0.989482557380603,2,30,0.002174858634188778,9606,Homo sapiens,"ENO1;DUSP16","","R-HSA-9636560;R-HSA-9636669"
R-HSA-1461973,"Defensins",2,51,0.0033765889830508476,0.989482557380603,0.989482557380603,1,19,0.0013774104683195593,9606,Homo sapiens,"PRSS3;PRSS2","","R-HSA-1461993"
R-HSA-6805567,"Keratinization",18,226,0.01496292372881356,0.9895335519029258,0.9895335519029258,20,34,0.002464839785413948,9606,Homo sapiens,"DSP;KRT80;JUP;KRT8;KRT7;EVPL;PPL;KRT19;KRT18;KRT17;PKP2;PKP4;DSG2;PKP3","","R-HSA-6814695;R-HSA-6814374;R-HSA-6806629;R-HSA-6805573;R-HSA-6814734;R-HSA-6810894;R-HSA-6814764;R-HSA-6814187;R-HSA-6805546;R-HSA-6806613;R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-6806610;R-HSA-6809393;R-HSA-6809663;R-HSA-8942224;R-HSA-6810843;R-HSA-6814298;R-HSA-6810937"
R-HSA-3906995,"Diseases associated with O-glycosylation of proteins",4,78,0.005164194915254237,0.9901649047325306,0.9901649047325306,5,9,6.524575902566333E-4,9606,Homo sapiens,"POMT2;NOTCH1;DAG1;THBS2","","R-HSA-5615556;R-HSA-5615604;R-HSA-5096538;R-HSA-6785565;R-HSA-5617096"
R-HSA-400206,"Regulation of lipid metabolism by PPARalpha",13,177,0.01171875,0.9902410555562468,0.9902410555562468,43,44,0.003189792663476874,9606,Homo sapiens,"HELZ2;NCOR2;ABCA1;NCOA1;MED1;TRAM1;CREBBP;THRAP3;FHL2;TNFRSF21","","R-HSA-400143;R-HSA-1655826;R-HSA-1989778;R-HSA-1989779;R-HSA-560517;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-560473;R-HSA-1989775;R-HSA-1989772;R-HSA-1989773;R-HSA-1989770;R-HSA-1368065;R-HSA-1989771;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-1989760;R-HSA-1989761;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-1989752;R-HSA-1989753;R-HSA-1801587;R-HSA-1989750;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-1989747;R-HSA-1989745;R-HSA-1655848;R-HSA-400183;R-HSA-1655850;R-HSA-1592238"
R-HSA-549127,"Organic cation transport",1,36,0.0023834745762711866,0.990378719256438,0.990378719256438,1,9,6.524575902566333E-4,9606,Homo sapiens,"RUNX1","","R-HSA-549241"
R-HSA-2206281,"Mucopolysaccharidoses",1,36,0.0023834745762711866,0.990378719256438,0.990378719256438,2,22,0.001594896331738437,9606,Homo sapiens,"GAL","","R-HSA-9036061;R-HSA-2265534"
R-HSA-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,36,0.0023834745762711866,0.990378719256438,0.990378719256438,1,12,8.699434536755111E-4,9606,Homo sapiens,"NCOA1","","R-HSA-191972"
R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",2,52,0.0034427966101694915,0.9906001449131941,0.9906001449131941,1,27,0.0019573727707699,9606,Homo sapiens,"PRSS1;PRSS3;PRSS2","","R-HSA-3132753"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",27,315,0.02085540254237288,0.9907744266475045,0.9907744266475045,8,9,6.524575902566333E-4,9606,Homo sapiens,"UBA5;RPN1;UBR4;NEDD4L;PSMB10;UBE2J1;CDC20;UFL1;HECTD1;CDC23;TOM1;PSMD1;RBBP6;DTX3L;ZBTB16;KLHL22;ANK2;LMO7;PJA1;TRAF7;UBE2O;TRIM36;PSME2;TRIP12;FBXL4;THOP1;ANAPC1","","R-HSA-983150;R-HSA-983147;R-HSA-8940641;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983153;R-HSA-983152"
R-HSA-168898,"Toll-like Receptor Cascades",14,189,0.012513241525423728,0.9913232862436481,0.9913232862436481,43,185,0.01341162824416413,9606,Homo sapiens,"CAP1;ATF2;MEF2C;RIPK3;RBSN;ELK1;TANK;HSP90B1;NFKB2;BCAM;TAB3;MAP3K7;NFKBIB;MAP2K6","","R-HSA-9013963;R-HSA-2569057;R-HSA-198731;R-HSA-168140;R-HSA-936960;R-HSA-936991;R-HSA-9013979;R-HSA-1678923;R-HSA-847070;R-HSA-9013978;R-HSA-5362500;R-HSA-177690;R-HSA-9630923;R-HSA-2201338;R-HSA-450333;R-HSA-168921;R-HSA-177692;R-HSA-9013974;R-HSA-188002;R-HSA-168930;R-HSA-9013992;R-HSA-936941;R-HSA-168166;R-HSA-166245;R-HSA-5362486;R-HSA-450337;R-HSA-9013985;R-HSA-9013986;R-HSA-450346;R-HSA-9013990;R-HSA-975103;R-HSA-168053;R-HSA-975097;R-HSA-2213017;R-HSA-1678944;R-HSA-936951;R-HSA-199929;R-HSA-168440;R-HSA-168184;R-HSA-166271;R-HSA-937075;R-HSA-936947;R-HSA-450296"
R-HSA-5693568,"Resolution of D-loop Structures through Holliday Junction Intermediates",1,37,0.0024496822033898305,0.9915444313129612,0.9915444313129612,6,9,6.524575902566333E-4,9606,Homo sapiens,"RAD50","","R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686410;R-HSA-5686440"
R-HSA-162588,"Budding and maturation of HIV virion",1,37,0.0024496822033898305,0.9915444313129612,0.9915444313129612,2,4,2.899811512251704E-4,9606,Homo sapiens,"NEDD4L","","R-HSA-3159232;R-HSA-3159227"
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",1,37,0.0024496822033898305,0.9915444313129612,0.9915444313129612,2,10,7.249528780629259E-4,9606,Homo sapiens,"STXBP1","","R-HSA-888589;R-HSA-917744"
R-HSA-162710,"Synthesis of glycosylphosphatidylinositol (GPI)",1,37,0.0024496822033898305,0.9915444313129612,0.9915444313129612,1,11,7.974481658692185E-4,9606,Homo sapiens,"PIGB","","R-HSA-162821"
R-HSA-5609975,"Diseases associated with glycosylation precursor biosynthesis",1,37,0.0024496822033898305,0.9915444313129612,0.9915444313129612,1,15,0.001087429317094389,9606,Homo sapiens,"GFPT1","","R-HSA-4085027"
R-HSA-1660661,"Sphingolipid de novo biosynthesis",4,80,0.005296610169491525,0.9918721395056413,0.9918721395056413,9,32,0.002319849209801363,9606,Homo sapiens,"VAPB;SPP1;PRKD1;PLPP3","","R-HSA-429732;R-HSA-429698;R-HSA-429730;R-HSA-429699;R-HSA-429683;R-HSA-429694;R-HSA-428701;R-HSA-428664;R-HSA-428696"
R-HSA-351202,"Metabolism of polyamines",4,80,0.005296610169491525,0.9918721395056413,0.9918721395056413,1,17,0.001232419892706974,9606,Homo sapiens,"RPN1;PSME2;PSMD1;PSMB10","","R-HSA-353125"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",6,104,0.006885593220338983,0.9918977300016412,0.9918977300016412,18,43,0.0031172973756705812,9606,Homo sapiens,"CAP1;RPN1;PSME2;PSMD1;PSMB10;NFKB2","","R-HSA-5676598;R-HSA-5668534;R-HSA-5676596;R-HSA-5676597;R-HSA-5676595;R-HSA-5607731;R-HSA-5676593;R-HSA-5607741;R-HSA-5668414;R-HSA-5668543;R-HSA-5668454;R-HSA-5668417;R-HSA-5668481;R-HSA-5607725;R-HSA-5607726;R-HSA-5607720;R-HSA-5607723;R-HSA-5668520"
R-HSA-6785807,"Interleukin-4 and Interleukin-13 signaling",16,211,0.013969809322033898,0.9922409852649688,0.9922409852649688,20,47,0.003407278526895752,9606,Homo sapiens,"ITGB1;ZEB1;STAT3;FSCN1;VIM;PIK3R1;FOXO3;FOXO1;HSP90B1","","R-HSA-6788582;R-HSA-6790022;R-HSA-6786095;R-HSA-6788623;R-HSA-6789615;R-HSA-6788622;R-HSA-6790029;R-HSA-6786124;R-HSA-6790025;R-HSA-6789960;R-HSA-6790038;R-HSA-6786293;R-HSA-6790036;R-HSA-6788628;R-HSA-6786097;R-HSA-6797245;R-HSA-6788571;R-HSA-6788346;R-HSA-6790041;R-HSA-6786072"
R-HSA-9660826,"Purinergic signaling in leishmaniasis infection",2,54,0.0035752118644067797,0.9924981021068209,0.9924981021068209,7,23,0.0016673916195447296,9606,Homo sapiens,"SUGT1;NFKB2","","R-HSA-873951;R-HSA-9603905;R-HSA-844612;R-HSA-448703;R-HSA-874087;R-HSA-844610;R-HSA-1306876"
R-HSA-9664424,"Cell recruitment (pro-inflammatory response)",2,54,0.0035752118644067797,0.9924981021068209,0.9924981021068209,7,23,0.0016673916195447296,9606,Homo sapiens,"SUGT1;NFKB2","","R-HSA-873951;R-HSA-9603905;R-HSA-844612;R-HSA-448703;R-HSA-874087;R-HSA-844610;R-HSA-1306876"
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",2,54,0.0035752118644067797,0.9924981021068209,0.9924981021068209,1,19,0.0013774104683195593,9606,Homo sapiens,"MAP2;MAP1A","","R-HSA-2534096"
R-HSA-8873719,"RAB geranylgeranylation",3,68,0.004502118644067797,0.9925473658305787,0.9925473658305787,2,5,3.6247643903146296E-4,9606,Homo sapiens,"RAB31;RBMX2;RAB34","","R-HSA-8870469;R-HSA-8870466"
R-HSA-156590,"Glutathione conjugation",3,68,0.004502118644067797,0.9925473658305787,0.9925473658305787,3,14,0.0010149340292880964,9606,Homo sapiens,"GGCT;GSTA2;GSS","","R-HSA-1247922;R-HSA-176054;R-HSA-174394"
R-HSA-5693537,"Resolution of D-Loop Structures",1,38,0.0025158898305084744,0.992568969677715,0.992568969677715,7,10,7.249528780629259E-4,9606,Homo sapiens,"RAD50","","R-HSA-5693589;R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686410;R-HSA-5686440"
R-HSA-5675482,"Regulation of necroptotic cell death",1,38,0.0025158898305084744,0.992568969677715,0.992568969677715,12,18,0.0013049151805132667,9606,Homo sapiens,"RIPK3","","R-HSA-9686930;R-HSA-9688832;R-HSA-9687638;R-HSA-9688838;R-HSA-9687828;R-HSA-9688459;R-HSA-9693978;R-HSA-9686922;R-HSA-9687625;R-HSA-9686920;R-HSA-9688456;R-HSA-9688831"
R-HSA-1980145,"Signaling by NOTCH2",1,38,0.0025158898305084744,0.992568969677715,0.992568969677715,1,20,0.0014499057561258518,9606,Homo sapiens,"MIB1","","R-HSA-2172172"
R-HSA-8956321,"Nucleotide salvage",3,69,0.004568326271186441,0.993279055562579,0.993279055562579,3,22,0.001594896331738437,9606,Homo sapiens,"UCK1;AMPD3;TYMP","","R-HSA-112266;R-HSA-73599;R-HSA-76590"
R-HSA-8955332,"Carboxyterminal post-translational modifications of tubulin",2,55,0.0036414194915254236,0.9933008781105878,0.9933008781105878,6,6,4.3497172683775554E-4,9606,Homo sapiens,"TUBA1B;VASH1","","R-HSA-8955706;R-HSA-8955869;R-HSA-8955712;R-HSA-8865774;R-HSA-8867370;R-HSA-8866105"
R-HSA-3560782,"Diseases associated with glycosaminoglycan metabolism",2,55,0.0036414194915254236,0.9933008781105878,0.9933008781105878,15,29,0.002102363346382485,9606,Homo sapiens,"VCAN;HSPG2","","R-HSA-3636919;R-HSA-9036289;R-HSA-3656254;R-HSA-9036290;R-HSA-4420365;R-HSA-3595175;R-HSA-3560804;R-HSA-9036283;R-HSA-3656261;R-HSA-3560802;R-HSA-9036285;R-HSA-3656257;R-HSA-3656267;R-HSA-3595178;R-HSA-3595176"
R-HSA-112316,"Neuronal System",45,489,0.03237552966101695,0.9933800301487651,0.9933800301487651,90,216,0.0156589821661592,9606,Homo sapiens,"CAMK2D;PRKAA1;PRKAA2;EPB41;STXBP1;SLC1A2;PRKAG2;IL1RAP;CAMKK1;BEGAIN;CAMKK2;GRIP1;EPB41L5;TUBA1B;SIPA1L1;PRKAR2B;EPB41L1;PRKAR2A;EPB41L3;HOMER3;PDLIM5;CAMK2G;NSF;SLC38A1;PRKAB2;KCNJ8;KCNK10;PDPK1;CASK;KCNAB2;GNG12;PRKAB1;SYN2;SYN1;CACNB2;PPFIBP1;CACNB3;ADCY9;DLG3;APBA1;MAPT;PLCB1;SHANK2","","R-HSA-888589;R-HSA-9618834;R-HSA-9619478;R-HSA-210439;R-HSA-9611030;R-HSA-212614;R-HSA-6794338;R-HSA-6794336;R-HSA-6794351;R-HSA-421007;R-HSA-9619355;R-HSA-6794349;R-HSA-392206;R-HSA-1296024;R-HSA-6794347;R-HSA-442760;R-HSA-6794345;R-HSA-374922;R-HSA-6794344;R-HSA-9610653;R-HSA-9610627;R-HSA-6794357;R-HSA-6794356;R-HSA-438037;R-HSA-1013020;R-HSA-6794355;R-HSA-6794354;R-HSA-6797554;R-HSA-6794353;R-HSA-6797553;R-HSA-6794352;R-HSA-1013013;R-HSA-380574;R-HSA-6800380;R-HSA-1013012;R-HSA-372505;R-HSA-9619214;R-HSA-432164;R-HSA-432162;R-HSA-9612085;R-HSA-8951727;R-HSA-9619125;R-HSA-170666;R-HSA-9619515;R-HSA-5336443;R-HSA-432172;R-HSA-9618750;R-HSA-170671;R-HSA-1369017;R-HSA-170674;R-HSA-445367;R-HSA-372529;R-HSA-111925;R-HSA-9619367;R-HSA-9610408;R-HSA-170686;R-HSA-9617326;R-HSA-9617583;R-HSA-9618863;R-HSA-380869;R-HSA-9619542;R-HSA-416320;R-HSA-1296348;R-HSA-451283;R-HSA-388824;R-HSA-416985;R-HSA-380901;R-HSA-442725;R-HSA-8849891;R-HSA-6797568;R-HSA-210404;R-HSA-451311;R-HSA-9668218;R-HSA-442732;R-HSA-500717;R-HSA-9619449;R-HSA-380905;R-HSA-1296127;R-HSA-9610879;R-HSA-442739;R-HSA-374899;R-HSA-210420;R-HSA-210426;R-HSA-416639;R-HSA-9611368;R-HSA-9614185;R-HSA-442749;R-HSA-210430;R-HSA-917744;R-HSA-444792"
R-HSA-5083635,"Defective B3GALTL causes PpS",1,39,0.0025820974576271187,0.9934694234913908,0.9934694234913908,1,1,7.24952878062926E-5,9606,Homo sapiens,"THBS2","","R-HSA-6785565"
R-HSA-917937,"Iron uptake and transport",4,83,0.005495233050847458,0.9939109668748326,0.9939109668748326,7,34,0.002464839785413948,9606,Homo sapiens,"SLC46A1;CAND1;HEPH;ACO1","","R-HSA-917870;R-HSA-5690886;R-HSA-917933;R-HSA-442368;R-HSA-5690911;R-HSA-5691131;R-HSA-5690873"
R-HSA-8963899,"Plasma lipoprotein remodeling",2,56,0.003707627118644068,0.9940193191664023,0.9940193191664023,2,31,0.0022473539219950702,9606,Homo sapiens,"ALB;P4HB","","R-HSA-9737780;R-HSA-264679"
R-HSA-2022928,"HS-GAG biosynthesis",1,40,0.0026483050847457626,0.9942608141803583,0.9942608141803583,13,14,0.0010149340292880964,9606,Homo sapiens,"HSPG2","","R-HSA-2076383;R-HSA-2076508;R-HSA-2076371;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2022919;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851"
R-HSA-4090294,"SUMOylation of intracellular receptors",1,40,0.0026483050847457626,0.9942608141803583,0.9942608141803583,1,25,0.0018123821951573148,9606,Homo sapiens,"NR3C2","","R-HSA-4341016"
R-HSA-5619102,"SLC transporter disorders",13,185,0.012248411016949153,0.9943281952551714,0.9943281952551714,5,65,0.0047121937074090185,9606,Homo sapiens,"NUP93;RANBP2;SLC16A1;NUP133;HEPH;POM121C;SLC33A1;NUP35;NUP98;SLC4A4","","R-HSA-5661474;R-HSA-5655760;R-HSA-5624211;R-HSA-5649742;R-HSA-5656219"
R-HSA-196807,"Nicotinate metabolism",4,84,0.005561440677966102,0.9944738094846095,0.9944738094846095,3,29,0.002102363346382485,9606,Homo sapiens,"PARP4;NMNAT1;PARP14;NADK","","R-HSA-8938073;R-HSA-200512;R-HSA-197198"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",2,57,0.003773834745762712,0.9946620706737133,0.9946620706737133,4,18,0.0013049151805132667,9606,Homo sapiens,"CANX;SEL1L","","R-HSA-548890;R-HSA-901047;R-HSA-535717;R-HSA-8867288"
