High,Master Protein,P47740,Aldh3a2,Aldehyde dehydrogenase family 3 member A2,Aldehyde dehydrogenase family 3 member A2 OS=Mus musculus OX=10090 GN=Aldh3a2 PE=1 SV=2,31,13,125,11,13,53.9,8.35,321.35,13,other metabolic processes;stress response;developmental processes;other biological processes,other membranes;cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,other molecular function,Sphingolipid de novo biosynthesis; RND2 GTPase cycle; RND1 GTPase cycle; Insertion of tail-anchored proteins into the endoplasmic reticulum membrane; Alpha-oxidation of phytanate; Class I peroxisomal membrane protein import,Tryptophan metabolism,1.088,9.65E-01,,1.142,9.41E-01,,1.192,8.48E-01,,1.02,9.66E-01,,324060227.5,348381154.3,250639558.6,220996812.9,139998622.4,535440227.8,194243717.9,171133049.5,331245486.3,107838446,421431506.9,363968445.4,351878287,239829581.3,243684304.3,256804811.1,425558306.5,346105827.3,152025170.6,241794700,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,530672094.3,546785788.5,508228957.1,390716011.2,451844972.2,539074306.8,662317280.8,480412592,514447291.4,422230035.1,719813331.8,512187773.1,432323800.6,494212368.6,508912001.7,466202575.3,669268897.8,461078290,454348300.8,497303992.2
High,Master Protein,O70152,Dpm1,Dolichol-phosphate mannosyltransferase subunit 1,Dolichol-phosphate mannosyltransferase subunit 1 OS=Mus musculus OX=10090 GN=Dpm1 PE=1 SV=1,27,6,49,6,6,29.2,9.51,85.84,6,protein metabolism;other metabolic processes,other membranes;ER/Golgi;other cell component,other molecular function,Synthesis of dolichyl-phosphate mannose,,1.186,9.65E-01,,0.986,9.46E-01,,1.248,6.86E-01,,1.062,9.39E-01,,366353183.5,466087724,259767037.8,298985328,183729789.9,597389689,166750575.5,181152513,350288287,157143112,315014909,486346889.8,438269805.4,317192052.9,338986064,403982128.2,255615182.8,422953695.4,119699333.4,274581036,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,595492730.2,728752717.2,526434106.8,527728142.9,589606811.5,597389689,564869022.8,503812198.2,540399852.7,607882693,536341531,678802987.6,535853710.6,651047152,701856305.5,733002966.4,400654901.2,560677197.4,352098343.6,560293618
High,Master Protein,Q3U9G9,Lbr,Delta(14)-sterol reductase LBR,Delta(14)-sterol reductase LBR OS=Mus musculus OX=10090 GN=Lbr PE=1 SV=2,11,6,46,6,6,71.4,9.36,75.11,6,other metabolic processes;developmental processes,other membranes;ER/Golgi;nucleus;other cell component,nucleic acid binding activity;other molecular function,RHOA GTPase cycle; RHOC GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOG GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; Initiation of Nuclear Envelope (NE) Reformation; RHOD GTPase cycle; Cholesterol biosynthesis; Regulation of MECP2 expression and activity,,1.239,9.65E-01,,1.205,9.49E-01,,1.019,9.91E-01,,1.311,7.70E-01,,42757241,146149506,60738041,158581462,38763111.5,216146838,40713383,48057466.56,152103864,75196609,107989876.3,140533330.3,175249651,122427400,90277398.75,152897749,110346588.5,126410118,56269371.75,69182765.75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,72256121.22,228512454,123089429.1,279906378.7,126153839.9,216146838,137916938.5,133654993.1,234655022,290885910.3,183862585.3,196144863.8,214270238.6,251286277.1,186915535.1,277424410,172958824.4,167696499.6,165434066.8,141170208.6
High,Master Protein,P37040,Por,NADPH--cytochrome P450 reductase,NADPH--cytochrome P450 reductase OS=Mus musculus OX=10090 GN=Por PE=1 SV=2,19,9,53,9,9,77,5.53,88.24,9,protein metabolism;other metabolic processes;other biological processes,other membranes;cytosol;mitochondrion;ER/Golgi;other cell component,other molecular function,,Oxidation by cytochrome P450,1.077,9.65E-01,,1.191,9.51E-01,,1.195,8.97E-01,,0.976,1.00E+00,,137915716.8,165101385.3,65092833,113715426.6,85413773,140706408,96023319.38,94431712,87259871.75,54026061.16,236362863.5,120122592.4,179106822,99604803.75,57131181.38,148856859.8,222069399.1,148330078.8,89137688.53,82551657.25,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,227011033.3,258144715.9,136759084.3,202506130.7,278175586.8,142932554.4,326484028,263903190.4,135404743,209968183.3,404284048.3,169939722.4,220630755.1,205342102,123892322.7,270092442.6,348074759.1,197651326.1,263319273.3,168449967.9
High,Master Protein,O09106,Hdac1,Histone deacetylase 1,Histone deacetylase 1 OS=Mus musculus OX=10090 GN=Hdac1 PE=1 SV=1,8,2,6,2,2,55,5.48,10.19,2,cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes,cytosol;nucleus;other cell component,nucleic acid binding activity;other molecular function,SUMOylation of chromatin organization proteins; Downregulation of SMAD2/3:SMAD4 transcriptional activity; Factors involved in megakaryocyte development and platelet production; HDACs deacetylate histones; Regulation of TP53 Activity through Acetylation; RNA Polymerase I Transcription Initiation; Regulation of PTEN gene transcription; Formation of the beta-catenin:TCF transactivating complex; RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function; Estrogen-dependent gene expression; STAT3 nuclear events downstream of ALK signaling; Notch-HLH transcription pathway; G0 and Early G1; Deactivation of the beta-catenin transactivating complex; Regulation of MECP2 expression and activity,Estrogen signaling; PluriNetWork: mechanisms associated with pluripotency; Neural crest differentiation; TNF-alpha NF-kB signaling pathway; Delta-Notch signaling pathway; Notch signaling pathway; Histone modifications; IL-6 signaling pathway; EGFR1 signaling pathway,1.003,9.65E-01,,1.483,9.51E-01,,0.82,9.58E-01,,0.872,9.83E-01,,3578492.25,4420905,3232883.5,4379755,4018005,5395071.5,3085873.875,3439527.438,5759940.5,2747815.75,10927463,4756735,3966952.75,4794669,1038686.375,3802202.5,8874181,5087766.5,,5927645,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5816698.793,6912317.929,6551640.087,7730546.472,12894169.85,5395071.5,10453424.55,9565839.582,8886026.49,10629480.46,18604999.54,6639059.481,4850223.138,9841216.287,2150556.2,6898883.68,13909518.49,6744460.903,2481348.538,12095597.39
High,Master Protein,Q3THG9,Aarsd1,Alanyl-tRNA editing protein Aarsd1,Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus OX=10090 GN=Aarsd1 PE=1 SV=2,11,3,12,3,3,44.9,6.42,22.41,3,protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes,other cell component,nucleic acid binding activity;other molecular function,,,1.104,9.65E-01,,0.951,9.53E-01,,0.744,9.08E-01,,0.945,9.93E-01,,8842179,11281310,11445465,10797633.5,6643576,26800104,5698185.625,11643774.5,14603013,3144659.875,3284446.5,20931672,20998860.5,21005264,11023795.5,9165944,10307447,27970653.5,7455902.75,4389732,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,14907545.07,19958018.45,23194948.82,19058510.71,23245784.42,26900396.72,19302653.3,32383076.17,22528489.72,12164607.72,5699891.688,29214706.19,25674406.9,43113997.27,22824302.25,16697940.19,18503135.94,37078544.97,21920634.18,9681723.112
High,Master Protein,Q8C7D2,Crbn,Protein cereblon,Protein cereblon OS=Mus musculus OX=10090 GN=Crbn PE=1 SV=1,2,1,2,1,1,50.8,5.33,0,1,protein metabolism;other metabolic processes;other biological processes,other membranes;nucleus;other cell component,other molecular function,,,1.532,9.65E-01,,0.787,9.54E-01,,0.754,9.19E-01,,0.591,8.88E-01,,958298.1875,2993886.75,2167337.5,2029496,,665044.1875,372863.3438,,1424013.875,,2817027.313,2591467.25,2559231,,1674092.5,,2141637.25,,,1036735.438,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1557676.116,4681099.698,4392244.647,3582189.676,2442014.978,665044.1875,1263077.816,89395.64682,2196867.314,2417660.634,4796245.189,3616956.844,3129062.077,616813.7009,3466137.703,1085304.577,3356832.922,229760.8583,2375579.374,2115500.246
High,Master Protein,Q9D6U8,Fam162a,Protein FAM162A,Protein FAM162A OS=Mus musculus OX=10090 GN=Fam162a PE=1 SV=1,8,1,1,1,1,17.7,9.88,2.09,1,stress response;other biological processes,other membranes;cytosol;mitochondrion,,,,1.484,9.65E-01,,0.8,9.56E-01,,0.308,4.01E-01,,0.537,7.94E-01,,,,7911851,3133679.5,623056.875,40188684,2702498.75,,1554477.5,,1381196.375,,25363786,,,5241731,15002476,2239728.5,1317337.5,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1696285.178,1712446.964,16033859.61,5531143.866,1999450.267,40188684,9154737.989,287434.1514,2398137.315,403008.3751,2351612.439,2041683.212,31011214.27,1227668.2,1974799.568,9510827.593,23515095.91,2969035.883,3873021.738,2255552.562
High,Master Protein,Q7TNP2,Ppp2r1b,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus OX=10090 GN=Ppp2r1b PE=1 SV=2,9,4,46,2,2,65.9,5.1,146.92,4,protein metabolism;other metabolic processes;other biological processes,other membranes;other cell component,enzyme regulator activity,"Separation of Sister Chromatids; RHO GTPases Activate Formins; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Cyclin D associated events in G1; CTLA4 inhibitory signaling; RAF activation; Cyclin A/B1/B2 associated events during G2/M transition; Negative regulation of MAPK pathway; DARPP-32 events; Platelet sensitization by LDL; Regulation of TP53 Degradation; Beta-catenin phosphorylation cascade; Disassembly of the destruction complex and recruitment of AXIN to the membrane; Inhibition of replication initiation of damaged DNA by RB1/E2F1; ERKs are inactivated",Focal adhesion: PI3K-Akt-mTOR signaling pathway; Glycogen metabolism; IL-6 signaling pathway; Wnt signaling pathway and pluripotency,1.009,9.65E-01,,0.816,9.58E-01,,0.931,9.81E-01,,1.184,9.83E-01,,1627485.75,1780209.875,1557707.875,1651397.875,446639.5625,3097142.75,481500.375,1141062.875,1520706,660709.8125,2413371.75,2113649,3509351,2277518.25,,2261644.75,1166446.375,2602432.75,1806058.75,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2645414.251,2783451.949,3156792.182,2914822.408,1433309.909,3097142.75,1631086.702,3173466.301,2346037.047,2555848.965,4108984.884,2950057.431,4290733.087,4674681.338,1914544.705,4103627.846,1828304.767,3449845.022,5309880.573,768846.1631
High,Master Protein,P62852,Rps25,40S ribosomal protein S25,40S ribosomal protein S25 OS=Mus musculus OX=10090 GN=Rps25 PE=1 SV=1,24,4,133,4,4,13.7,10.11,293.73,4,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;other biological processes,cytosol;translational apparatus;nucleus;other cell component,other molecular function,"SRP-dependent cotranslational protein targeting to membrane; L13a-mediated translational silencing of Ceruloplasmin expression; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition",Cytoplasmic ribosomal proteins,1.17,9.65E-01,,1.094,9.58E-01,,0.932,7.77E-01,,0.809,7.19E-01,,5843232624,5580328480,4890984784,4196632256,3044439537,9262352816,2364817920,3313130784,5269099808,2075209798,5980543456,6341248864,7600728339,4993382832,4449410553,5371836208,4748661344,5463871056,2968852260,3875162912,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,9497945440,8725137636,9911885775,7407323168,9769903343,9262352816,8010841244,9214311608,8128792385,8027613203,10182419123,8850593609,9293084838,10249082982,9212316328,9746896213,7443119854,7243033798,8728537174,7907425363
High,Master Protein,Q9DB70,Fundc1,FUN14 domain-containing protein 1,FUN14 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fundc1 PE=1 SV=1,11,1,6,1,1,17.1,8.63,11.3,1,cell organization and biogenesis;other metabolic processes;stress response;other biological processes,other membranes;mitochondrion,,Receptor Mediated Mitophagy,,0.971,9.65E-01,,0.801,9.58E-01,,0.569,8.19E-01,,1.683,9.38E-01,,,2644195.5,1425957.125,1078236.875,222443.2656,2874974,972301.4531,173787.9375,,,2793845.25,3424836.5,2162334,1217022.625,2767070,,2335544.5,2416928.5,,3097693.75,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,284046.2825,4134339.001,2889791.068,1903156.745,713842.1302,2874974,3293679.618,483330.2137,2291923.195,1587347.09,4756775.619,4780105.101,2643793.123,2497979.084,5729101.38,2329185.829,3660765.925,3203936.299,1444984.974,6320968.352
High,Master Protein,Q60597,Ogdh,"2-oxoglutarate dehydrogenase, mitochondrial","2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3",33,28,253,28,28,116.4,6.83,522.58,28,protein metabolism;other metabolic processes;developmental processes,other membranes;mitochondrion;nucleus;other cell component,other molecular function,Glyoxylate metabolism and glycine degradation; Lysine catabolism; Citric acid cycle (TCA cycle),TCA cycle; Amino acid metabolism; Tryptophan metabolism,1.067,9.65E-01,,0.977,9.59E-01,,2.061,5.54E-07,,0.942,9.88E-01,,2560682186,725625548.3,520477070.9,546328735.9,1362500353,749398305.4,328192129.9,374740317.9,558201100.7,232295340.2,667088258.3,774577582.8,847778409.4,484962718.3,530737168,472301936,2764938123,742022533.6,285705130.6,1648348267,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4169368148,1138278771,1057055533,971483622.7,4381552872,754486516.7,1115049686,1048221536,864869369,902438984.1,1142800412,1085118917,1039097495,1000101015,1100616051,871113888.3,4338046318,995647026,850283405.3,3374082575
High,Master Protein,P98078,Dab2,Disabled homolog 2,Disabled homolog 2 OS=Mus musculus OX=10090 GN=Dab2 PE=1 SV=2,1,1,2,1,1,82.3,6.1,2.26,1,cell-cell signaling;cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;nucleus;other cell component,signal transduction activity or receptor binding;other molecular function,Cargo recognition for clathrin-mediated endocytosis; Formation of annular gap junctions,Wnt signaling pathway (NetPath),1.069,9.65E-01,,0.952,9.59E-01,,1.194,,,1.188,9.49E-01,,,,,,,1706871.5,,255125.2031,387840.5,,,1028624.625,1215996.875,235447.2656,,575569.9375,,13335659.25,,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1510302.992,876037.8217,1259193.954,963621.0249,483277.8232,1706871.5,1676369.466,709541.2991,598332.7357,237133.5631,2370169.987,1435669.649,1486747.272,483263.2795,166328.5492,1044339.445,1696197.553,17678058.23,1145116.308,1135176.942
High,Master Protein,P09411,Pgk1,Phosphoglycerate kinase 1,Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4,65,21,377,18,21,44.5,7.9,1041.46,21,protein metabolism;other metabolic processes;stress response;other biological processes,non-structural extracellular;other membranes;cytosol;other cell component,kinase activity;other molecular function,Gluconeogenesis; Glycolysis,Glycolysis and gluconeogenesis,1.17,9.65E-01,,1.093,9.60E-01,,1.04,9.93E-01,,0.838,8.22E-01,,2820394386,2781270055,2030703938,2432193899,1464081948,4072171059,1317801939,1362110852,2265970072,798848831.8,2630868155,3309905808,3132376175,2054861008,1933209449,2515628597,2680419375,3259798752,1200253708,1762386825,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4586500699,4348662291,4116910909,4294840829,4702107766,4074189036,4466501260,3792863627,3498189154,3097469484,4483873305,4620871755,3832757516,4219719324,4002628384,4571707848,4202937955,4326948048,3532692565,3597985154
High,Master Protein,Q8CGB3,Uaca,Uveal autoantigen with coiled-coil domains and ankyrin repeats,Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Mus musculus OX=10090 GN=Uaca PE=1 SV=2,1,2,3,1,2,160.7,7.2,1.76,2,stress response;signal transduction;other biological processes,other membranes;cytosol;cytoskeleton;nucleus;other cell component,,RHOH GTPase cycle,,1.054,9.65E-01,,0.952,9.60E-01,,1.089,9.91E-01,,0.896,9.92E-01,,10749316,11713548,8144822.5,6881858,5350360.5,20974386,3041059.5,5573233.625,8640634,6535522,6302009,10659649,12041598,11551295,7604959.5,11419342.33,9954474,10496416,5168831.5,7047299.5,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,19828731.39,20019406,18633084.62,13290847.05,18297368.35,21837073.13,12226924.18,15499995.21,15720514.55,25334389.14,11961854.75,17071934.09,16819899.04,23910976.33,17493827.76,20719757.67,16243225.47,15084410.33,17444767.63,16400676.35
High,Master Protein,Q8K2F8,Lsm14a,Protein LSM14 homolog A,Protein LSM14 homolog A OS=Mus musculus OX=10090 GN=Lsm14a PE=1 SV=1,2,1,4,1,1,50.5,9.52,6.43,1,cell cycle OR cell proliferation;cell organization and biogenesis;stress response;signal transduction;other biological processes,cytosol;cytoskeleton;other cell component,nucleic acid binding activity,,,1.075,9.65E-01,,0.959,9.61E-01,,0.961,9.91E-01,,1.27,9.46E-01,,7456507.5,12608594,7936445,11264721,3980081,28778544,2855582.75,6940720.5,12874877,5933457,5003028.5,17712844,21534078,10722795,8949323,12065522,10254591,18960912,6946594.5,3053777,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,12120260.47,19714201.13,16083700.89,19882949.89,12772468.03,28778544,9673311.368,19303180.48,19862444.43,22952617.99,8518111.012,24722130.81,26328794.41,22008890.46,18529194.69,21892214.53,16073192.91,25135023.33,20423248.79,6231354.462
High,Master Protein,O88622,Parg,Poly(ADP-ribose) glycohydrolase,Poly(ADP-ribose) glycohydrolase OS=Mus musculus OX=10090 GN=Parg PE=1 SV=2,1,1,1,1,1,109.3,6.9,0,1,other metabolic processes;stress response;other biological processes,cytosol;nucleus;other cell component,other molecular function,POLB-Dependent Long Patch Base Excision Repair,,1.001,9.65E-01,,0.833,9.64E-01,,0.762,9.35E-01,,1.289,9.82E-01,,1354445.875,511235.5313,1276487.75,986926.5,417816.5,2959571,335688.3125,804441.625,1111640.25,480558.7188,1105197.5,1871123.75,2234580.25,1077544.75,499671.4063,1259089.375,1017489.438,1694037.5,1003273.125,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2201598.644,799343.6929,2586882.055,1741988.119,1340813.89,2959571,1137147.074,2237272.322,1714959.505,1858963.619,1881699.254,2611560.634,2732125.517,2211696.145,1034548.509,2284547.217,1594827.528,2245655.276,2949660.677,1741999.847
High,Master Protein,P40936,Inmt,Indolethylamine N-methyltransferase,Indolethylamine N-methyltransferase OS=Mus musculus OX=10090 GN=Inmt PE=1 SV=1,27,4,22,4,4,29.4,6.39,24.53,4,other metabolic processes;other biological processes,cytosol,other molecular function,,Methylation; Metapathway biotransformation; Tryptophan metabolism,1.265,9.65E-01,,0.987,9.65E-01,,0.509,4.17E-03,,0.588,2.50E-01,,40173087.06,146223224.6,118953718.5,195539918.5,25408876,119275568,68421248,31228327,106997157.4,61182289,51823347,128039769,109694640,39483890,90109091,98711032,255574864,48817303.5,48286419.72,138629139.5,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,66867139.11,228627717,243021417.5,347186740.7,83992688.29,119977250,233047119.5,88622445.59,165459954.9,240390230.7,89246072.09,181120652.6,134961202.8,84123712.8,188474471.6,180170408.1,400591705,65041875.85,142810525.9,283592839.9
